start,duration
2783403858,16052
2784769469,16132
2784914939,16125
2785989650,11203
2786820119,16073
2790723706,16115
2790829321,15485
2791870410,11130
2792299011,15966
2794884078,15944
2795738917,16007
2802638779,16032
2806819933,16105
2807286453,15914
2809546518,15735
2810818682,15985
2811215307,11170
2812429083,15973
2814818069,15800
2814980112,16005
2816014517,11212
2816519963,16104
2817596260,11197
2818825462,15544
2822819345,16000
2827168907,15985
2830818678,15946
2832556024,15737
2838820113,15798
2839470598,15816
2845801447,15913
2847289232,15882
2847508674,15839
2850820040,15800
2852838606,15851
2867425683,15829
2872808565,15991
2874858837,15911
2882835297,15801
2887694343,16002
2888705616,15981
2888777331,11136
2890112105,15770
2890256908,16034
2891831635,11172
2892271322,15989
2892938414,16136
2897559207,16005
2897812559,15828
2898861336,11192
2898881916,16098
2899056417,11189
2905727337,15893
2907681084,15797
2913068556,15986
2916899704,16212
2927947385,15961
2929081320,15760
2930820106,15790
2933197405,15947
2936650751,15861
2938261297,16002
2938480805,15814
2939633369,11170
2941622938,16133
2944618728,15906
2944912063,15981
2945930788,11186
2946819752,15995
2946844397,15893
2948078949,11128
2950818264,15807
2953325382,15810
2954588825,16224
2954836136,15457
2962357631,15860
2963173228,16096
2963518305,11092
2965359370,15748
2966304068,15768
2968431882,11130
2968681948,15978
2970818283,15800
2972765196,15802
2973454584,15986
2974817880,15716
2978348344,15921
2979213002,16017
2982818893,15917
2988090362,16015
2990805264,33713
2993585737,16162
2994897578,15837
3000890099,16260
3001038795,16235
3002523127,15951
3002714009,16107
3003985029,11259
3004263144,16148
3006821023,15915
3008347149,15774
3009552623,15947
3009679467,15962
3010818781,15602
3013715314,15812
3014817839,16041
3016178596,11119
3016834485,15831
3018819488,16242
3019200849,15879
3020017026,11187
3022818253,15445
3023014904,15856
3024012114,11132
3026880137,15916
3028347361,15966
3029344638,15876
3029575257,11135
3030818575,16030
3031005055,15763
3032473770,15782
3032664741,16001
3034819652,16000
3042820483,15971
3043864733,15881
3048602423,15765
3050601958,16146
3051344146,16282
3053209651,15750
3060920551,15781
3062043983,15775
3062223795,16151
3062726408,16338
3063670492,15748
3063861430,16077
3064953177,11197
3065537053,15678
3065567102,15944
3071992585,11134
3072863079,15907
3074186385,16275
3074557597,11121
3078718713,16022
3078822625,15798
3080735081,11211
3082820583,15986
3086819681,16243
3088852751,15981
3089991052,15753
3090809367,15382
3090833775,16042
3093456759,15641
3094313772,16101
3095540702,11256
3096281028,15963
3098818834,16226
3106805264,12869
3106818307,15851
3108983829,15793
3110820525,16076
3114351022,15931
3115557609,16023
3115587488,11149
3115802495,16033
3116011183,11178
3116213296,16123
3117139148,16048
3117280620,16046
3118581821,11244
3119778373,15493
3128981350,16123
3132727229,15647
3133024811,15815
3134480400,16255
3138836457,15753
3147028073,15928
3148492362,15959
3148682090,15968
3150818321,15972
3150842961,15967
3154042416,15819
3154651521,16079
3158819803,15927
3162820972,15817
3163317565,15752
3166820952,15907
3169266464,15936
3170821884,16718
3174307884,16176
3174779646,16048
3182309053,15969
3184714598,15720
3186196119,16082
3187349371,11231
3189323333,16018
3190819466,15977
3194815248,15939
3194933388,16177
3196144601,11203
3202822429,15910
3209518629,15930
3214693043,15967
3216003530,15781
3216237278,11210
3217583509,15915
3217728195,15906
3220151176,15758
3223448974,15890
3223713477,16102
3226818078,15368
3227211525,16003
3231966002,11202
3234820214,15834
3236023177,11222
3238031503,16044
3238819349,16061
3239980261,11167
3242820224,16058
3246823686,16210
3248223756,11186
3248627251,15789
3249417687,16109
3249875451,11236
3250818476,16130
3251989248,11163
3252318306,16240
3252580888,15811
3254818965,15978
3256014121,11220
3258820182,16121
3262818619,15915
3266839890,15784
3269847618,15993
3270805282,12707
3274819287,15971
3275178820,16030
3278819983,15775
3284949812,15615
3285326034,16039
3286293009,11095
3289975498,15789
3294650527,15649
3298818536,15820
3299211978,16144
3300070825,11160
3301339913,15891
3302819958,15798
3302878394,15698
3303995829,11044
3305516566,15979
3305704963,15699
3306314337,15848
3308350027,11116
3308990094,15994
3309233080,16170
3310458893,11221
3310813568,15929
3310921801,11163
3311752095,15966
3313088041,15647
3314778489,15905
3314821414,15675
3322818995,15634
3326819898,15535
3330041786,15846
3330819847,15824
3335508977,15996
3339607103,16074
3340865177,15767
3340967712,15719
3340992164,15812
3344898457,15696
3345141537,16051
3348350701,11091
3348530314,15777
3348560156,11091
3348755158,15956
3349898532,11322
3350819282,15591
3353802109,16023
3354360250,16151
3359976393,11189
3360984617,15959
3362820468,15627
3364050424,11170
3366196185,16002
3366819859,15815
3369191450,15975
3370293603,16121
3370819045,15679
3373636100,15895
3374820899,15837
3376505916,11237
3376950587,15798
3377167686,15846
3378819071,15655
3380014843,11232
3380441664,15758
3381502541,15775
3382487202,15861
3386278741,15903
3386621686,15768
3388389668,16038
3389740510,11019
3390409279,15989
3390819770,15776
3394819017,15950
3397196996,11235
3398290678,16079
3398429576,15832
3399646511,11189
3400378758,15553
3400414337,15829
3401620909,11214
3401892475,15743
3402628817,16020
3402819275,15694
3404716540,15935
3404791369,15956
3405961853,11123
3406805284,28618
3407465125,16333
3408757207,11218
3410240656,15989
3410634504,15717
3411936368,11227
3414820396,15570
3416001687,16231
3416403477,15877
3417230617,11232
3417910223,15881
3417996673,15797
3418192882,15965
3422819716,15744
3426548989,15992
3426818202,15852
3427847612,11218
3428707806,15953
3428820110,15937
3439988914,11239
3440166762,15901
3442818523,15539
3443965318,11172
3444480542,15976
3447965238,15829
3449846486,15907
3451231738,15758
3455922726,15693
3455947135,15895
3457230094,11229
3458820038,16001
3470737815,15741
3471356113,16113
3472108166,11162
3474818609,15934
3474843195,16131
3476025741,11231
3476212520,15928
3478819854,15848
3480532998,11238
3480864774,15960
3482818626,15707
3485502639,15999
3485715309,15915
3486819264,15630
3487977735,11062
3490805264,47609
3494820056,15812
3496458744,15849
3496504741,11320
3498819109,15812
3502821136,15484
3503693627,15908
3504840914,15980
3506818665,15612
3510819512,15649
3514818294,15687
